10170,陶然の花嫁・紫龍喚士シーナ,継界招龍緑・紫雲,これからも傍にいるって誓うね
10171,シーナの高級ソファ,継界招龍縁・誓盃,無し
10172,誓言の花嫁・ガイア,アースエウロギア,世界でいちばん幸せ者ね
10173,誓拳の花嫁・ゼラ,ブリスフルセレブレイト,幸せに限度なんてないよね
10174,慈海の花嫁・ノルザの指輪,ラブボルテックス,無し
10175,恩寵の花嫁・セシリアの指輪,ディバインオース,無し
10176,妖美な花嫁・濃姫の指輪,妖美姫の神前式,無し
10177,伝達の花婿・ヘルメスの指輪,ベネディクションメッセージ,無し
10178,陶然の花嫁・紫龍喚士シーナの指輪,継界招龍緑・紫雲,無し
10179,誓言の花嫁・ガイアの指輪,アースエウロギア,無し
10180,協奏の花嫁・吹龍楽士フェノン,ハピネスコンチェルト,あなたに幸せな音を届けます
10181,協奏の花嫁・吹龍楽士フェノンの指輪,ハピネスコンチェルト,無し
10182,古川修のコラボコミックス,必ず勝ってみせるさ!!,無し
10183,九能龍信のコラボコミックス,今度はオレの番だ!!,無し
10184,美藤竜也のコラボコミックス,オレ一人で十分だ,無し
10185,河内鉄生のコラボコミックス,命にかえても止めてみせるぜ！,無し
10186,藤代拓海のコラボコミックス,お前は哀れな男だな！,無し
10187,改心の星河神・織姫,星河の精進,機織りの悔悟
10188,再起の星河神・彦星,星河の邁進,牛飼いの悔悟
10189,玄武・メイメイ＝トータス,玄武七星雲,玄武の躍進
10190,玄武・メイメイ＝トータスの耳飾り,玄武七星籠,無し
10191,白羊機・メタルハマル,ゾディアックサイン・アリエス,白羊機の躍進
10192,白羊機・メタルハマルの首飾り,リードスターライト,無し
10193,勇王獣・ギルガメッシュ＝クル,ヴァーミリオンスピリット,勇王獣の躍進
10194,勇王獣・ギルガメッシュ＝クルの首飾り,ヴァーミリオンキングダム,無し
10195,双魚機・メタルアルレシャ,ゾディアックサイン・ピスケス,双魚機の躍進
10196,双魚機・メタルアルレシャのブローチ,セーブスターライト,無し
10197,戦魂獣・エンキドゥ＝クル,ワイルドスピリット,戦魂獣の躍進
10198,戦魂獣・エンキドゥ＝クルのブローチ,ワイルドアレジアンス,無し
10199,冥底霊・アルラトゥ＝クル,アビスリベレーション,冥底霊の躍進
10200,冥底霊・アルラトゥ＝クルのブレスレット,アビスリミテーション,無し
10201,双児機・メタルポルックス,ゾディアックサイン・ジェミニライト,双児機の陽星
10202,双児機・メタルポルックスのブローチ,ゴールドスターライト,無し
10203,巨蟹機・メタルアクベンス,ゾディアックサイン・キャンサー,巨蟹機の躍進
10204,巨蟹機・メタルアクベンスのブレスレット,ネイルスターライト,無し
10205,フローディア,ブリリアントガーデン,百花の庭園
10206,百花の女王・フローディア,シャワー・オブ・ブロッサム,百花の花吹雪
10207,フローディアのフラワーロッド,ブルーミングガーデン,無し
10208,ロイド＆アーニャ＆ヨル,ずっといっしょがいいです,仮初の家族
10209,フォージャー家の写真,ちちとははなかよし!,無し
10210,アーニャ＆ボンド,わくわくつ,おなじちょーのーりょくしゃ
10211,ドッグフード＆餌皿,さいしょのみっしょんをあたえる！,アシスト専用スキル所持モンスター
10212,ロイド＆フィオナ,感情を表に出すな,影なき英雄
10213,WISEピンバッジ,面倒な任務…,無し
10214,ヨル＆ユーリ,フラフラですよ？,素敵な姉弟
10215,バラの花束,（恥ずかしくて） ダメぇーッ!!!,無し
10216,アーニャ＆ダミアン＆ベッキー,がっこうこわいけどだいじょぶなきがする…,第3組セシル寮の仲間
10217,イーデン校章,なかよしさくせん,無し
10218,ロイド・フォージャー,オレを欺けると思うなよ,すばらしい心のお医者さん
10219,暗号名〈黄昏〉,終わりにしよう,西国一の諜報員
10220,スパイ道具,タ・ソ・ガ・レ・サ・ン・ジョ・ウ,無し
10221,アーニャ・フォージャー（私服）,がんばるます!,心の読める超能力者
10222,きめらちょうかん,へいわのためにがんばりたまえ,無し
10223,ヨル・フォージャー,たとえあなた方相手でも私 容赦致しません!!,バーリント市役所事務職員
10224,暗号名〈いばら姫〉,息の根止めさせて頂いてもよろしいでしょうか？,見敵必殺
10225,暗殺道具,お片づけしかできませんもの…,アシスト専用スキル所持モンスター
10226,シルヴィア・シャーウッド,こんにちはあるいはこんばんは,鋼鉄の淑女
10227,シルヴィアの帽子,今日が平和で何よりだ,無し
10228,ユーリ・ブライア,やっと姉さんに会えるッ！,東国オスタニア国家保安局の少尉
10229,姉の写真,ね…姉さん…!!,無し
10230,フィオナ・フロスト,すぅきぃーーー,毒婦・冷血・鉄面皮
10231,フィオナのトレンチコート,私は決して諦めない!!!,無し
10232,ボンド・フォージャー,ボフ！,新しい家族
10233,ボンドの蝶ネクタイ,ヴォフヴォフ,無し
10234,アーニャ・フォージャー （制服）,アーニャかわいい？,すたーらいとアーニャ
10235,ピーナッツ,アーニャぴーなつがすき,アシスト専用スキル所持モンスター
10236,フランキー・フランクリン,オレに任せろ,情報屋 兼 発明家
10237,フランキーのメガネ,できるかボケェ!!,無し
10238,ダミアン・デズモンド,いい気になるなよ,標的の次男
10239,ダミアン作・デズモンド家の聖獣,デズモンド家の聖獣,無し
10240,ベッキー・ブラックベル,何があっても守ってあげるわ!,大手軍事企業ブラックベルCEOの娘
10241,ひつじのキーホルダー,かわいいわ！あたしには劣るけど！,無し
10242,ヘンリー・ヘンダーソン,我ながらエレガント,性格：エレガント
10243,オペラグラス,化けの皮はいでくれる…!!,無し
10244,エミール・エルマン,失礼なやつめ!!,ダミアンの友人エミール
10245,イーデン校のボール,目指せ、M・V・P！,無し
10246,ユーイン・エッジバーグ,庶民はほんと図々しいですねぇ,ダミアンの友人ユーイン
10247,イーデン校のカバン,ずがたかーい！,無し
10248,イーデン校の制服,名門イーデン校,無し
10249,SPY×FAMILYコラボメダル【銅】,無し,コラボ交換用モンスター
10250,SPY×FAMILYコラボメダル【銀】,無し,コラボ交換用モンスター
10251,SPY×FAMILYコラボメダル【金】,無し,コラボ交換用モンスター
10252,SPY×FAMILYコラボメダル【虹】,無し,コラボ交換用モンスター
10253,凄艶の幻術士・サンドラ,神器宿装・ガルリア,錯視の幻術
10254,錯鳥龍の幻術士・サンドラ,オプティカルフォース,ガルリアの共感
10255,錯鳥龍の神器・ガルリア,オプティカルプレッシャー,無し
10256,獣人の戦士・ガルフ,神器宿装・ロヴォス,狂静の渾然
10257,邪狂龍の狂戦士・ガルフ,クルーエルビースト,ロヴォスの共感
10258,狂竜の神器・ロヴォス,クルーエルプライス,無し
10259,エルフの占い師・スーリア,神器宿装・アスロギア,数多の占術
10260,占黄龍の占い師・スーリア,プロスペクトフォーチュン,数多の占術
10261,荒波の海賊・ディエゴ,神器宿装・マンティル,無頼の気概
10262,海鷂龍の海賊・ディエゴ,タイダルクラッシュ,マンティルの共感
10263,探究の学者・ジニィ,神器宿装・フーラン,知識の討究
10264,知梟龍の学者・ジニィ,ディスプレイナレッジ,フーランの共感
10265,魔族の死霊魔術師・ミリエラ,カースリディキュール,悪辣の嘲笑
10266,魔族の死霊魔術師・ミリエラのブローチ,デスリィコーリング,無し
10267,海嵐龍の戦士・グリゴリー,スパイラルウォール,ダリオンの異相
10268,迅昂龍の武闘家・ディーナ,ストームビルド,ジンドの異相
10269,闇樹龍の癒し手・アリナ,ディープコンフォート,ムイの異相
10270,邪焔龍の勇者・ダイヤ,ヘルファイアブレード,アーウィルの異相
10271,雷轟龍の魔法使い・エレメイ,サンダージャッジメント,トリニタスの異相
10272,滅弾龍の銃士・リズレット,ドゥームブレット,ブレンの異相
10273,始祖の鬼龍契士・クロトビ,鬼眼の解放,原初の鬼童
10274,暗澹の鬼龍契士・クロトビ,連綿のさだめ,継界龍渾・ユキアカネ
10275,クロトビのひび割れた面,鬼眼の概然,無し
10276,冷然の凶龍喚士・イデアル,ルースレススピン,凶龍の冷崩印
10277,樹洞の霊龍契士・ラジョア,フィールドピュリファイ,継界龍隠・ラドック
10278,妖雲の鬼龍契士・スオウ,幽幻の呼吸,継界龍視・ユキアカネ
10279,情念の断龍喚士・ロシェ,カッティンググレイシャル,冷鋭の召龍印
10280,黒雷の師龍喚士・ヴァレリア,リフレッシュリーズン,玄道の召龍印
10281,掃滅の契士・レーヴェン,ターミネーションスフィア,継界龍討・オルジュ
10282,機敏の療龍喚士・ハイレン,ライフプロテクション,燈機の召龍印
10283,極醒の白魔爵・グレモリー,ピュリティワード,宝探の純愛心
10284,極醒の碧魔爵・グレモリー,ヒドゥンワード,宝探の純清心
10285,極醒の緋幻魔・イルム,グリモワールスカーレット,魔導書の成
10286,極醒の紫幻魔・イルム,グリモワールスティンガー,魔導書の虚成
10287,超転生大喬＆小喬,天衣無縫の真心,双華神の真魂
10288,超転生甘寧,百折不横の突貫,水兵神の真魂
10289,2連ガチャドラの首飾り,2連ガチャパワー,無し
10290,7連ガチャドラの耳飾り,7連ガチャパワー,無し
10291,神炎の天啓者・セシリアのブレスレット,ディバインフレイムオラクル,無し
10292,神託の天啓者・セシリアのブレスレット,ディバインアイスオラクル,無し
10293,護法の天啓者・セシリアのブレスレット,ディバインツリーオラクル,無し
10294,神癒の天啓者・セシリアのブレスレット,ディバインライトオラクル,無し
10295,黎明の天啓者・セシリアのブレスレット,エターナルオラクル,無し
10296,億兆龍・アグリゲートのブレスレット,ビリオンズビヨンド,無し
10297,ゴクレグス,ベイルプレサージュ,悪辣なる鼓動
10298,極悪生命体・ゴクレグス,ルインバースト,悪辣なる生命体
10299,極悪生命体・ゴクレグスの首飾り,ルインリーク,無し
10300,白霹竜・ノヴァ,ヴォルトチャージ,白霹の雷雲
10301,天境の白霹竜・ノヴァ,ライトニングディスチャージ,白霹の雷轟
10302,天境の白霹竜・ノヴァのブレスレット,ラトニングパージ,無し
10303,黒熾龍・ゴウテン,幻視の息吹,黒熾の幻珠
10304,冥境の黒熾龍・ゴウテン,黒焔の幻朧刃,黒熾の幻朧
10305,冥境の黒熾龍・ゴウテンの櫛,幻視の冥脈,無し
10306,ウルトラマンギンガ,ウルトラマンタロウとの絆,未来のウルトラマン
10307,ウルトラマンギンガストリウム,ストリウム光線,ストリウムブレス
10308,ギンガスパーク,ウルトライブ,無し
10309,ウルトラマンオーブ スペシウムゼペリオン,スペリオンスラッシュ,闇を照らして悪を撃つ!
10310,ウルトラマンオーブ オーブオリジン,オーブスプリームカリバー,銀河の光が我を呼ぶ！
10311,オーブリング,フュージョンアップ,無し
10312,ウルトラマンジャック,ウルトラショット,帰ってきたウルトラマン
10313,ウルトラマンジャック【ウルトラスパーク】,ウルトラスパーク,ウルトラ5つの誓い
10314,ウルトラブレスレット,授けられた万能武器,無し
10315,ウルトラマンブレーザー,眩き謎の光の巨人,M421
10316,ウルトラマンブレーザー【スパイラルバレード】,スパイラルバレード,未確認大型宇宙人・コードネーム「ウルトラマン」
10317,ブレーザーブレス,ブレーザーストーン,無し
10318,ウルトラマンコスモス ルナモード,ルナエキストラクト,月のごとき、慈しみの青い巨人
10319,ウルトラマンコスモス コロナモード,ブレージングウェーブ,太陽の燃える炎のごとき戦いの赤き巨人
10320,コスモプラック,コスモスとの絆の証,無し
10321,ウルトラマンレグロス（アーリースタイル）,火炎赤龍拳,コスモ幻獣拳門下
10322,ウルトラマンレグロス,閃光烈破弾,コスモ幻獣拳総師
10323,コスモストーン,秘められしコスモビーストの力,無し
10324,ウルトラマンエックス,更なるユナイト,未知なる超人
10325,ウルトラマンエクシードX,エクスラッガーショット,虹色の巨人
10326,エクスデバイザー,サイバーカード,無し
10327,セブンガー,硬芯鉄拳弾,特空機1号
10328,レッドキング,岩石投げ,どくろ怪獣
10329,アースガロン,アースファイア,特戦獣
10330,アブソリュートタルタロス,アブソリュート・デストラクション,究極生命体アブソリューティアンの戦士
10331,ウルトラマンジード ウルティメイトファイナル,クレセントファイナルジード,つなぐぜ！願い!!
10332,ウルティメイトシャイニングウルトラマンゼロ,USワイドゼロショット,時空を超越する戦士
10333,ウルトラマンデッカー ストロングタイプ,ドルネイドブレイカー,弾けろ！ストロング！
10334,ウルトラマンデッカー ミラクルタイプ,レアリュートウェーブ,飛び出せ！ミラクル！
10335,ウルトラマンデッカー ダイナミックタイプ,デッカーフラッシュダイナミック,迸れ！ダイナミック！
10336,ジャグラス ジャグラー,ダークリング,無幻魔人
10337,ゼッパンドン,ゼッパンドン撃炎弾,合体魔王獣
10338,初音ミク,多彩なアイドル・ポップス,バーチャル・シンガー
10339,初音ミクの衣装,清楚で可憐な中高音域,無し
10340,巡音ルカ,現代的なポップス,バイリンガル・ボーカル
10341,巡音ルカの衣装,ワールドワイドな音楽,無し
10342,常夏の朱雀・レイランの写真,レイランのひと夏の思い出,無し
10343,渚の青龍・カリンの写真,カリンのひと夏の思い出,無し
10344,憩いの白虎・ハクの写真,ハクのひと夏の思い出,無し
10345,おめかしの女帝・エキドナ -SARA-の写真,エキドナ -SARA-のひと夏の思い出,無し
10346,果樹園の精霊・アルラウネの写真,アルラウネのひと夏の思い出,無し
10347,ショッピングの使徒・エンジェルの写真,エンジェルのひと夏の思い出,無し
10348,蒼海の魔女・ドーナ,トゥインクルサマースイム,それじゃ、すいすい〜っとね〜
10349,ドーナの海水浴グッズ,トゥインクルサマーオーシャン,無し
10350,ガールズバンド・TRIANGLE BEAT,TRIANGLE BEAT LIVE パフォーマンス,トライアングルハーモニー
10351,常夏の朱雀・レイラン,TRIANGLE BEAT・オン・ステージ,もう少しここにいたいわ
10352,TB・レイラン,南方朱雀星夏奏,最後のひと押しよ！
10353,夏フェスのTB・レイラン,南方朱雀星夏祭,私の熱はまだ冷めてないわ
10354,渚の青龍・カリン,TRIANGLE BEAT・オン・ステージ,すっごくたのしーい！
10355,TB・カリン,東方青龍星夏奏,ここからさらにアゲてくよー！
10356,夏フェスのTB・カリン,東方青龍星夏祭,最後までやりきるよ！
10357,憩いの白虎・ハク,TRIANGLE BEAT・オン・ステージ,もっと見ていたい……
10358,TB・ハク,西方白虎星夏奏,楽しい時間……まだつづく
10359,夏フェスのTB・ハク,西方白虎星夏祭,ちゃんと、聴いててね
10360,アイドルグループ・HEARTS,HEARTS LIVE パフォーマンス,ダンシングハーツ
10361,おめかしの女帝・エキドナ -SARA-,HEARTS・オン・ステージ,もっと盛っちゃおっ
10362,HEARTS・エキドナ -SARA-,サマーフレアソング,ヘバるにはまだ早いわよ！
10363,夏フェスのHEARTS・エキドナ -SARA-,フレアソングフェスティバル,ここからもっと熱くなるわよ！
10364,果樹園の精霊・アルラウネ,HEARTS・オン・ステージ,とっても美味しそうですよ〜
10365,HEARTS・アルラウネ,サマーキュアソング,ステージ、いっぱい頑張りますね〜
10366,夏フェスのHEARTS・アルラウネ,キュアソングボルテージ,みなさん、まだいけますか〜？
10367,ショッピングの使徒・エンジェル,HEARTS・オン・ステージ,カフェで休憩しましょう
10368,HEARTS・エンジェル,サマーシアーフォース,みんなで最高の夏にしましょうね
10369,夏フェスのHEARTS・エンジェル,サマーシアーソング,ここからが本番よ
10370,カリンのスタンドマイク,無し,無し
10371,カリンのTRIANGLE BEAT仕様ギター,TRIANGLEボルテージ,無し
10372,余暇の大魔女・ヴェロア,オーシャンズダンス,さあ、みんな! 夏を楽しもうね…
10373,蒼海の魔女・ドーナのうちわ,トゥインクルサマースイム,無し
10374,ガールズバンド・TRIANGLE BEATのうちわ,TRIANGLE サマーシフト,無し
10375,常夏の朱雀・レイランのうちわ,南方朱雀星夏憩,無し
10376,夏フェスのTB・レイランのうちわ,南方朱雀星夏祭,無し
10377,渚の青龍・カリンのうちわ,東方青龍星夏憩,無し
10378,夏フェスのTB・カリンのうちわ,東方青龍星夏祭,無し
10379,憩いの白虎・ハクのうちわ,西方白虎星夏憩,無し
10380,夏フェスのTB・ハクのうちわ,西方白虎星夏祭,無し
10381,アイドルグループ・HEARTS のうちわ,HEARTSサマーシフト,無し
10382,おめかしの女帝・エキドナ -SARA -のうちわ,サマーフレアバケーション,無し
10383,夏フェスのHEARTS・エキドナ -SARA-のうちわ,フレアソングフェスティバル,無し
10384,果樹園の精霊・アルラウネのうちわ,サマーキュアバケーション,無し
10385,夏フェスのHEARTS・アルラウネのうちわ,キュアソングボルテージ,無し
10386,ショッピングの使徒・エンジェルのうちわ,サマーシアーバケーション,無し
10387,夏フェスのHEARTS・エンジェルのうちわ,サマーシアーソング,無し
10388,夜涼みの箏龍楽士・ミナカ,夜涼の音色,夜でもまだまだ暑いですね
10389,夜涼みの華麗楽士・ミナカのうちわ,夜涼の音色,無し
10390,極醒の溟龍機・バルディン,トライスティルモード,クリスタルユナイト
10391,極醒の金龍機・バルディン,トライシャイニングモード,ゴールデンユナイト
10392,超サラマンダー,ブレイズエクシード,双炎の暴威
10393,超シーサーペント,タイドエクシード,双水の暴威
10394,超ドラゴネット,グラウンドエクシード,双風の暴威
10395,超サラマンダーの希石,ブレイズエクシード,希石
10396,超シーサーペントの希石,タイドエクシード,希石
10397,超ドラゴネットの希石,グラウンドエクシード,希石
10398,仮装祭の風龍王・リンシアの希石,キャンディブロッサム,希石
10399,獅子舞の騎龍王・ノルディスの希石,獅子舞グラビティ,希石
10400,花札の大魔女・リーチェ,こいこいブレイカー,この役は私が頂くわ
10401,リュウ＆ケン,波動拳＆昇龍拳,俺より強いやつに会いに行く
10402,ドット・リュウVSケン,波動拳VS波動拳,かかってこい!!
10403,【パッケージ】ストリートファイターII,対戦型格闘ゲーム,無し
10404,ルーク,ペイルライダー,よーし、やるか
10405,ルーク 【原作版】,イレイザー,楽しませてくれよ!
10406,ルークのグローブ,ライジングアッパー,無し
10407,ジェイミー,月牙叉炮,俺、見参!
10408,ジェイミー【原作版】,武麗禽,負けても泣くなよ
10409,ジェイミーの上着,張弓腿,無し
10410,キンバリー,武神顕現神楽,ニンジャスター参上!
10411,キンバリー【原作版】,武神天翔亢竜,武神流、参る！
10412,キンバリーのスプレー缶,召雷細工,無し
10413,エドモンド本田,スーパー鬼無双,土俵入りでごわす
10414,ドット・エドモンド本田,スーパー頭突き,どすこい!
10415,ジュリ,殺界風破斬,逃がさねえよ
10416,JP,ストリボーグ,実に光栄です
10417,ブランカちゃん人形【原作版】,ブランカちゃん爆弾,無し
10418,黒白の鍵の継承者・チャオリン,装具解錠・メラーノ,黒白鍵の追想
10419,黒白鍵の勇者・チャオリン,破竹の正拳,練気の剛拳
10420,黒白鍵の装具・練気の剛拳,破竹の乱打,無し
10421,武の鍵の継承者・ベルガー,装具解錠・ティグル,武荒鍵の追想
10422,武荒鍵の勇者・ベルガー,ブラスティングセイバー,機炎のブレイズソード
10423,武荒鍵の装具・機炎のブレイズソード,ブラスティングエッジ,無し
10424,浮標の鍵の継承者・クラミィ,装具解錠・サイフォー,浮標鍵の追想
10425,浮標鍵の勇者・クラミィ,ゼリーテンタクル,泡沫の浮き傘
10426,浮標鍵の装具・泡沫の浮き傘,ゼリースプラッシュ,無し
10427,堅の鍵の継承者・ラポック,装具解錠・テレース,堅牢鍵の追想
10428,堅牢鍵の勇者・ラポック,ストロングアーモリー,剛堅の戦斧
10429,堅牢鍵の装具・剛堅の戦斧,ストロングスマッシュ,無し
10430,流離の鍵の継承者・メイリス,装具解錠・キウス,流離鍵の追想
10431,流離鍵の勇者・メイリス,ワンダリングショット,黄昏のリボルバー
10432,流離鍵の装具・黄昏のリボルバー,ワンダリングバレット,無し
10433,竜蹄鍵の勇者・スレイン,フィアスストライク,疾駆の嵐槍
10434,湊煌鍵の勇者・グレオン,ミラージュウェポン,湊煌の魔法書
10435,翠晶鍵の勇者・メニット,エメラルドインパクト,翠晶の氷槌
10436,冥萌鍵の勇者・アムリ＆リネア,グルーミィウィンド,冥萌の剣盾
10437,赫星鍵の勇者・フェルル,ヴォルカニックスタンス,星の双剣
10438,夜蒼鍵の勇者・ユークス,ミッドナイトクロウ,夜蒼の鉤爪
10439,静寂鍵の勇者・ミヤ,静寂の空騒,静寂の手毬
10440,輝泡鍵の勇者・トリス,シャイニーバブル,輝泡の宝剣
10441,シャナ,燃え残りのくせに、生意気よ！,フレイムヘイズ
10442,炎髪灼眼の討ち手・シャナ,うるさいうるさいうるさい！,紅蓮の双翼
10443,アラストール,天壌の幼火,無し
10444,坂井悠二,なんか役に立ったら、ご褒美でもくれよな,この世から外れた者
10445,ミステス・坂井悠二,みんなを守りたい,零時迷子
10446,ブルート・ザオガー,存在の力を込める,無し
10447,上条当麻,不幸だーっ！,レベル0
10448,レベル0・上条当麻,その幻想をぶち殺す！！,幻想殺し
10449,上条の通学鞄,夏休みの補習,無し
10450,御坂美琴,ねえ、レールガンって知ってる？,常盤台中学のエース
10451,レベル5・御坂美琴,戦う気があるなら拳を握れ！,超電磁砲
10452,美琴のコイン,電撃使い,無し
10453,司波達也,俺とお前の今の生活を壊させはしない,「分解」と「再成」
10454,戦略級魔法師・司波達也,マテリアル・バースト、発動,ミスト・ディスパージョン
10455,シルバー・ホーン,ループ・キャスト・システム,無し
10456,司波深雪,さすがはお兄様です,重度のブラコン
10457,魔法科高校・司波深雪,残念だけど、甘いわ,インフェルノ
10458,深雪のCAD,ニブルヘイム,無し
10459,マージョリー・ドー,お黙り！！,堵殺の即興詩
10460,マルコシアス,蹂躙の爪牙,無し
10461,ヴィルヘルミナ・カルメル,お前の相手は私であります,戦技無双の舞踏姫
10462,ティアマトー,夢幻の冠帯,無し
10463,吉田一美,私、負けないから,シャナの恋のライバル
10464,宝具ヒラルダ,風の転輪,無し
10465,"""頂の座”ヘカテー",私を満たす無限の力,アステル
10466,宝具トライゴン,水色の光弾,無し
10467,インデックス,おなかすいたぁー！,禁書目録
10468,歩く教会,服のカタチをした教会,無し
10469,神裂火纖,最後に素敵な悪あがきを,唯閃
10470,七天七刀,七閃,無し
10471,ステイル＝マグヌス,灰は灰に、塵は塵に,魔女狩りの王
10472,ルーン文字のカード,ルーン魔術,無し
10473,五和,後悔させてあげますから！！,おしぼり作戦
10474,フリウリスピア,聖人崩し,無し
10475,土御門元春,オレって実は天邪鬼なんだぜい,肉体再生
10476,土御門の折り紙,式神,無し
10477,御坂妹,その言葉はとても響きました,妹達（シスターズ）
10478,御坂妹のゴーグル,欠陥電気,無し
10479,白井黒子,ジャッジメントですの！,レベル4 『空間移動』
10480,黒子の金属矢,風紀委員（ジャッジメント）,無し
10481,七草真由美,七草の名は伊達じゃないのよ,エルフィン・スナイパー
10482,真由美のCAD,魔弾の射手,無し
10483,一条将輝,俺たちの勝利は揺るぎはしない,クリムゾン・プリンス
10484,将輝のCAD,爆裂,無し
10485,千葉エリカ,真剣勝負ってものをやりましょうか,千葉の幻剣姫
10486,大蛇丸,山津波,無し
10487,西城レオンハルト,パンツァー！,硬化魔法
10488,レオのCAD,ハルト,無し
10489,光井ほのか,みんなだめ！,閃光魔法
10490,ほのかのCAD,光学迷彩,無し
10491,アクセラレータ,悪りィが、こっから先は一方通行だ,学園都市最強の「レベル5」
10492,ラストオーダー,ずっと一緒にいたいよ,ミサカネットワーク
10493,贄殿遮那,神通無比の大太刀,無し
10494,電撃文庫コラボメダル【銅】,無し,コラボ交換用モンスター
10495,電撃文庫コラボメダル【銀】,無し,コラボ交換用モンスター
10496,電撃文庫コラボメダル【金】,無し,コラボ交換用モンスター
10497,電撃文庫コラボメダル【虹】,無し,コラボ交換用モンスター
10498,焔勝獣・フレイ＝ウィルド,ビクトリールーン,焔勝獣の躍進
10499,焔勝獣・フレイ＝ウィルドの首飾り,フレイムエナジールーン,無し
10500,超転生濃姫,妖美姫の蝶霞,妖姫神の真魂
10501,紅翼龍・ボルフィード,ヴォルカニックフレイム,紅翼の天駆
10502,紅翼龍・ボルフィードのブレスレット,ヴォルカニックロアー,無し
10503,溟海龍・グラシオス,デプスボルテックス,溟海の潮流
10504,溟海龍・グラシオスの首飾り,デプススケイル,無し
10505,豊樹龍・シルヴァ,フォレストフィール,豊樹の震撼
10506,豊樹龍・シルヴァのブローチ,フォレストエクステンド,無し
10507,超パイロデビル,フレアボム,予見の魔火
10508,超フロストデビル,フロストボム,予見の魔水
10509,超タウロスデビル,ウィンドボム,予見の魔風
10510,超ハーピィデビル,フラッシュボム,予見の魔光
10511,超ブラッドデビル,ブラッドボム,予見の魔闇
10512,炎魔刃・イグニスパーダ,ヒートエッジ,無し
10513,炎魔刃・イグニスパーダ,,
10514,炎魔刃・イグニスパーダ,,
10515,炎魔刃・イグニスパーダ,,
10516,炎魔刃・イグニスパーダ,,
10517,炎魔刃・イグニスパーダ,,
10518,炎魔刃・イグニスパーダ,,
10519,旋風龍・ガスティン,ワールウィンド,無し
10520,旋風龍・ガスティン,,
10521,旋風龍・ガスティン,,
10522,木星の守霊・ユーピリス,アクティベート・ジュピトール,木星からの来訪者
10523,木星の魔導神機・ジュピトール,オーバーロード・ジュピター,木星の秘密兵器
10524,ユーピリスの木星ピアス,サテライトリカバリー・エウロパ,無し
10525,木星の魔導神機・ジュピトールのブローチ,サテライトフォース・イオ,無し
10526,木星の魔導神機・ジュピトールの首飾り,サテライトシールド・ガニメデ,無し
10527,木星の魔導神機・ジュピトールのブレスレット,サテライトバースト・カリスト,無し
10528,木星の守霊・ユーピリスの希石,無し,希石
10529,木星の魔導神機・ジュピトールの希石,無し,希石
10530,木星の希石,無し,希石
10531,ジュピトールのプラネットハンマー,ジュピトールクラッシャー,無し
10532,予見の魔神将・アスタロトのカード,レイジースクリーム,無し
10533,ソフィの召喚・アスタロトの希石,無し,希石
10534,碧兎獣・ラヴィッシュ,パラダイスエッグ,碧兎獣の祝祭
10535,エレメンタルイースターエッグ,ワンダフルエッグ,無し
10536,水のイースターエッグ,無し,交換用モンスター
10537,光のイースターエッグ,無し,交換用モンスター
10538,闇のイースターエッグ,無し,交換用モンスター
10539,炎翼龍・ボルブラス,ブラストウィング,炎翼龍の翼爪
10540,炎翼龍・ボルブラスの首飾り,ブラストエナジー,無し
10541,炎翼龍・ボルブラスの首飾り,,
10542,炎翼龍・ボルブラスの首飾り,,
10543,炎翼龍・ボルブラスの首飾り,,
10544,炎翼龍・ボルブラスの首飾り,,
10545,炎翼龍・ボルブラスの首飾り,,
10546,炎翼龍・ボルブラスの首飾り,,
10547,炎翼龍・ボルブラスの首飾り,,
10548,炎翼龍・ボルブラスの首飾り,,
10549,炎翼龍・ボルブラスの首飾り,,
10550,炎翼龍・ボルブラスの首飾り,,
10551,炎翼龍・ボルブラスの首飾り,,
10552,炎翼龍・ボルブラスの首飾り,,
10553,炎翼龍・ボルブラスの首飾り,,
10554,流華龍の神器・カヌー,ファシネイトダンス,無し
10555,地守龍の神器・グラオル,セイクリッドフォーメーション,無し
10556,爆昂龍の神器・ガリヴァン,フューリーインフェルノ,無し
10557,夜煌龍の神器・スミヅノ,十六夜の残影刃,無し
10558,陶舞龍の神器・ロッコ,ハピネスハートンメロディ,無し
10559,占黄龍の神器・アスロギア,プロスペクトリヴァーサル,無し
10560,海鷂龍の神器・マンティル,タイダルモーメント,無し
10561,知梟龍の神器・フーラン,ナレッジディザイア,無し
10562,ルカ＆ミツキ,蒼紅の協和,海洋と稲荷の絆
10563,海祠の獣姫・ルカ＆ミツキ,蒼紅のファミリア,海洋と稲荷の結
10564,ルカのシルクハット,ブルーオーシャンズショー,無し
10565,ルカのぬいぐるみ,ドルフィンマスコット,無し
10566,ミツキの狐霊,霊異の狐火,無し
10567,ミツキのぬいぐるみ,フォックスマスコット,無し
10568,カノ＆クロネ,三獣の協和,三景の絆
10569,巫猫の獣姫・カノ＆クロネ＆フウ,アニマルリンケージ,三景の結
10570,カノの番傘,森羅の風韻,無し
10571,カノのぬいぐるみ,ディアーマスコット,無し
10572,クロネのカツオ,フェイバリットハント,無し
10573,クロネのぬいぐるみ,キャットマスコット,無し
10574,フウの羽根飾り,ワイルドグレイス,無し
10575,フウのぬいぐるみ,パンサーマスコット,無し
10576,クライヴ,こんなところで俺は死ねない！,ジョシュアの盾
